,fold,k,distance,votes,weighting,acc,corr,incorr,time
39,9,1,euclidean,sheppard,equal,0.49324324324324326,73,75,9.408218383789062
40,0,1,euclidean,sheppard,correlation,0.3581081081081081,53,95,9.455970764160156
41,1,1,euclidean,sheppard,correlation,0.40816326530612246,60,87,9.361709833145142
42,2,1,euclidean,sheppard,correlation,0.4189189189189189,62,86,9.376130104064941
43,3,1,euclidean,sheppard,correlation,0.4827586206896552,70,75,9.00266432762146
44,4,1,euclidean,sheppard,correlation,0.4217687074829932,62,85,9.141781091690063
45,5,1,euclidean,sheppard,correlation,0.4557823129251701,67,80,9.798205614089966
46,6,1,euclidean,sheppard,correlation,0.4899328859060403,73,76,11.157614707946777
47,7,1,euclidean,sheppard,correlation,0.41496598639455784,61,86,9.973116874694824
48,8,1,euclidean,sheppard,correlation,0.47619047619047616,70,77,9.360997915267944
49,9,1,euclidean,sheppard,correlation,0.4797297297297297,71,77,9.579162836074829
50,0,1,euclidean,sheppard,information_gain,0.42567567567567566,63,85,9.4387686252594
51,1,1,euclidean,sheppard,information_gain,0.5102040816326531,75,72,9.689306259155273
52,2,1,euclidean,sheppard,information_gain,0.42567567567567566,63,85,9.408401012420654
53,3,1,euclidean,sheppard,information_gain,0.4827586206896552,70,75,9.048089265823364
54,4,1,euclidean,sheppard,information_gain,0.42857142857142855,63,84,9.158551216125488
55,5,1,euclidean,sheppard,information_gain,0.4489795918367347,66,81,13.546325922012329
56,6,1,euclidean,sheppard,information_gain,0.4563758389261745,68,81,9.958849906921387
57,7,1,euclidean,sheppard,information_gain,0.46258503401360546,68,79,9.720383167266846
58,8,1,euclidean,sheppard,information_gain,0.4489795918367347,66,81,9.782951831817627
59,9,1,euclidean,sheppard,information_gain,0.5,74,74,9.783636093139648
60,0,1,euclidean,idw,equal,0.3716216216216216,55,93,9.860656976699829
61,1,1,euclidean,idw,equal,0.43537414965986393,64,83,9.736591339111328
62,2,1,euclidean,idw,equal,0.4594594594594595,68,80,9.973057270050049
63,3,1,euclidean,idw,equal,0.4689655172413793,68,77,10.798285484313965
64,4,1,euclidean,idw,equal,0.41496598639455784,61,86,10.74684762954712
65,5,1,euclidean,idw,equal,0.43537414965986393,64,83,9.88199234008789
66,6,1,euclidean,idw,equal,0.5167785234899329,77,72,9.741854429244995
67,7,1,euclidean,idw,equal,0.43537414965986393,64,83,9.824049472808838
68,8,1,euclidean,idw,equal,0.4489795918367347,66,81,9.315373182296753
69,9,1,euclidean,idw,equal,0.49324324324324326,73,75,9.550376176834106
70,0,1,euclidean,idw,correlation,0.3581081081081081,53,95,9.56918215751648
71,1,1,euclidean,idw,correlation,0.40816326530612246,60,87,9.831958293914795
72,2,1,euclidean,idw,correlation,0.4189189189189189,62,86,9.77181363105774
73,3,1,euclidean,idw,correlation,0.4827586206896552,70,75,9.74498724937439
74,4,1,euclidean,idw,correlation,0.4217687074829932,62,85,9.975306749343872
75,5,1,euclidean,idw,correlation,0.4557823129251701,67,80,9.916328191757202
76,6,1,euclidean,idw,correlation,0.4899328859060403,73,76,9.702846050262451
77,7,1,euclidean,idw,correlation,0.41496598639455784,61,86,9.548702716827393
78,8,1,euclidean,idw,correlation,0.47619047619047616,70,77,9.821704387664795
79,9,1,euclidean,idw,correlation,0.4797297297297297,71,77,9.6694974899292
80,0,1,euclidean,idw,information_gain,0.39864864864864863,59,89,9.658874988555908
81,1,1,euclidean,idw,information_gain,0.46258503401360546,68,79,10.257012128829956
82,2,1,euclidean,idw,information_gain,0.4189189189189189,62,86,11.173123121261597
83,3,1,euclidean,idw,information_gain,0.496551724137931,72,73,10.473022937774658
84,4,1,euclidean,idw,information_gain,0.4217687074829932,62,85,11.10718560218811
85,5,1,euclidean,idw,information_gain,0.4489795918367347,66,81,11.298043489456177
86,6,1,euclidean,idw,information_gain,0.42953020134228187,64,85,10.860816478729248
87,7,1,euclidean,idw,information_gain,0.43537414965986393,64,83,11.003352165222168
88,8,1,euclidean,idw,information_gain,0.4489795918367347,66,81,10.32931113243103
89,9,1,euclidean,idw,information_gain,0.44594594594594594,66,82,10.61244797706604
90,0,1,manhattan,majority,equal,0.39864864864864863,59,89,10.720017671585083
91,1,1,manhattan,majority,equal,0.42857142857142855,63,84,10.486414194107056
92,2,1,manhattan,majority,equal,0.43243243243243246,64,84,10.424275159835815
93,3,1,manhattan,majority,equal,0.5172413793103449,75,70,10.297830820083618
94,4,1,manhattan,majority,equal,0.4489795918367347,66,81,10.220010995864868
95,5,1,manhattan,majority,equal,0.46938775510204084,69,78,10.940419435501099
96,6,1,manhattan,majority,equal,0.4697986577181208,70,79,10.784148454666138
97,7,1,manhattan,majority,equal,0.42857142857142855,63,84,11.110552072525024
98,8,1,manhattan,majority,equal,0.46938775510204084,69,78,10.673797130584717
99,9,1,manhattan,majority,equal,0.4864864864864865,72,76,10.923813819885254
100,0,1,manhattan,majority,correlation,0.3716216216216216,55,93,10.675225257873535
101,1,1,manhattan,majority,correlation,0.43537414965986393,64,83,10.54901123046875
102,2,1,manhattan,majority,correlation,0.38513513513513514,57,91,10.892655849456787
103,3,1,manhattan,majority,correlation,0.46206896551724136,67,78,10.344798564910889
104,4,1,manhattan,majority,correlation,0.43537414965986393,64,83,10.814980030059814
105,5,1,manhattan,majority,correlation,0.4557823129251701,67,80,10.689355611801147
106,6,1,manhattan,majority,correlation,0.46308724832214765,69,80,10.783914804458618
107,7,1,manhattan,majority,correlation,0.4217687074829932,62,85,10.345189094543457
108,8,1,manhattan,majority,correlation,0.48299319727891155,71,76,10.73585057258606
109,9,1,manhattan,majority,correlation,0.4797297297297297,71,77,10.90959882736206
110,0,1,manhattan,majority,information_gain,0.39864864864864863,59,89,10.563729286193848
111,1,1,manhattan,majority,information_gain,0.4557823129251701,67,80,10.690253496170044
112,2,1,manhattan,majority,information_gain,0.46621621621621623,69,79,10.454358100891113
113,3,1,manhattan,majority,information_gain,0.496551724137931,72,73,10.643580675125122
114,4,1,manhattan,majority,information_gain,0.48299319727891155,71,76,10.90745759010315
115,5,1,manhattan,majority,information_gain,0.5714285714285714,84,63,10.877103328704834
116,6,1,manhattan,majority,information_gain,0.4697986577181208,70,79,11.111311435699463
117,7,1,manhattan,majority,information_gain,0.4217687074829932,62,85,11.44101333618164
118,8,1,manhattan,majority,information_gain,0.4421768707482993,65,82,10.860783338546753
119,9,1,manhattan,majority,information_gain,0.44594594594594594,66,82,10.563857078552246
120,0,1,manhattan,sheppard,equal,0.39864864864864863,59,89,11.75173544883728
121,1,1,manhattan,sheppard,equal,0.42857142857142855,63,84,11.09604811668396
122,2,1,manhattan,sheppard,equal,0.43243243243243246,64,84,10.847076654434204
123,3,1,manhattan,sheppard,equal,0.5172413793103449,75,70,10.48603868484497
124,4,1,manhattan,sheppard,equal,0.4489795918367347,66,81,10.626113414764404
125,5,1,manhattan,sheppard,equal,0.46938775510204084,69,78,10.846335649490356
126,6,1,manhattan,sheppard,equal,0.4697986577181208,70,79,10.922897815704346
127,7,1,manhattan,sheppard,equal,0.42857142857142855,63,84,10.626795291900635
128,8,1,manhattan,sheppard,equal,0.46938775510204084,69,78,11.393517017364502
129,9,1,manhattan,sheppard,equal,0.4864864864864865,72,76,11.953473091125488
130,0,1,manhattan,sheppard,correlation,0.3716216216216216,55,93,11.425020217895508
131,1,1,manhattan,sheppard,correlation,0.43537414965986393,64,83,11.251304388046265
132,2,1,manhattan,sheppard,correlation,0.38513513513513514,57,91,11.251882076263428
133,3,1,manhattan,sheppard,correlation,0.46206896551724136,67,78,10.597229719161987
134,4,1,manhattan,sheppard,correlation,0.43537414965986393,64,83,11.224473237991333
135,5,1,manhattan,sheppard,correlation,0.4557823129251701,67,80,11.673882961273193
136,6,1,manhattan,sheppard,correlation,0.46308724832214765,69,80,11.329241037368774
137,7,1,manhattan,sheppard,correlation,0.4217687074829932,62,85,11.393357753753662
138,8,1,manhattan,sheppard,correlation,0.48299319727891155,71,76,10.986382722854614
139,9,1,manhattan,sheppard,correlation,0.4797297297297297,71,77,11.532447814941406
140,0,1,manhattan,sheppard,information_gain,0.3783783783783784,56,92,11.314083814620972
141,1,1,manhattan,sheppard,information_gain,0.46938775510204084,69,78,10.517595529556274
142,2,1,manhattan,sheppard,information_gain,0.4864864864864865,72,76,11.048029899597168
143,3,1,manhattan,sheppard,information_gain,0.5172413793103449,75,70,11.36074447631836
144,4,1,manhattan,sheppard,information_gain,0.4489795918367347,66,81,11.096079111099243
145,5,1,manhattan,sheppard,information_gain,0.4489795918367347,66,81,10.93928599357605
146,6,1,manhattan,sheppard,information_gain,0.4429530201342282,66,83,11.454256296157837
147,7,1,manhattan,sheppard,information_gain,0.4557823129251701,67,80,11.42355227470398
148,8,1,manhattan,sheppard,information_gain,0.4217687074829932,62,85,11.110670804977417
149,9,1,manhattan,sheppard,information_gain,0.5202702702702703,77,71,11.20746660232544
150,0,1,manhattan,idw,equal,0.39864864864864863,59,89,11.794863939285278
151,1,1,manhattan,idw,equal,0.42857142857142855,63,84,11.146944284439087
152,2,1,manhattan,idw,equal,0.43243243243243246,64,84,11.438648223876953
153,3,1,manhattan,idw,equal,0.5172413793103449,75,70,11.096704959869385
154,4,1,manhattan,idw,equal,0.4489795918367347,66,81,11.413601875305176
155,5,1,manhattan,idw,equal,0.46938775510204084,69,78,11.314445734024048
156,6,1,manhattan,idw,equal,0.4697986577181208,70,79,11.282655477523804
157,7,1,manhattan,idw,equal,0.42857142857142855,63,84,11.299413442611694
158,8,1,manhattan,idw,equal,0.46938775510204084,69,78,11.48652720451355
159,9,1,manhattan,idw,equal,0.4864864864864865,72,76,11.53372859954834
160,0,1,manhattan,idw,correlation,0.3716216216216216,55,93,11.080617189407349
161,1,1,manhattan,idw,correlation,0.43537414965986393,64,83,11.471277475357056
162,2,1,manhattan,idw,correlation,0.38513513513513514,57,91,11.36129641532898
163,3,1,manhattan,idw,correlation,0.46206896551724136,67,78,11.54826545715332
164,4,1,manhattan,idw,correlation,0.43537414965986393,64,83,11.251390933990479
165,5,1,manhattan,idw,correlation,0.4557823129251701,67,80,11.004149436950684
166,6,1,manhattan,idw,correlation,0.46308724832214765,69,80,11.454579830169678
167,7,1,manhattan,idw,correlation,0.4217687074829932,62,85,11.329504251480103
168,8,1,manhattan,idw,correlation,0.48299319727891155,71,76,11.033052206039429
169,9,1,manhattan,idw,correlation,0.4797297297297297,71,77,11.299247980117798
170,0,1,manhattan,idw,information_gain,0.47297297297297297,70,78,10.830362558364868
171,1,1,manhattan,idw,information_gain,0.47619047619047616,70,77,11.220224142074585
172,2,1,manhattan,idw,information_gain,0.49324324324324326,73,75,11.361681938171387
173,3,1,manhattan,idw,information_gain,0.4689655172413793,68,77,11.096155405044556
174,4,1,manhattan,idw,information_gain,0.46258503401360546,68,79,11.423306226730347
175,5,1,manhattan,idw,information_gain,0.5102040816326531,75,72,11.378180027008057
176,6,1,manhattan,idw,information_gain,0.4899328859060403,73,76,11.376449584960938
177,7,1,manhattan,idw,information_gain,0.4489795918367347,66,81,11.283737897872925
178,8,1,manhattan,idw,information_gain,0.4897959183673469,72,75,11.141874074935913
179,9,1,manhattan,idw,information_gain,0.49324324324324326,73,75,11.3459312915802
180,0,1,cosine,majority,equal,0.3581081081081081,53,95,13.376460075378418
181,1,1,cosine,majority,equal,0.43537414965986393,64,83,13.500185251235962
182,2,1,cosine,majority,equal,0.4594594594594595,68,80,13.7360360622406
183,3,1,cosine,majority,equal,0.46206896551724136,67,78,13.517653942108154
184,4,1,cosine,majority,equal,0.4217687074829932,62,85,13.143408060073853
185,5,1,cosine,majority,equal,0.4489795918367347,66,81,13.502517461776733
186,6,1,cosine,majority,equal,0.5033557046979866,75,74,13.330279350280762
187,7,1,cosine,majority,equal,0.4421768707482993,65,82,13.346487998962402
188,8,1,cosine,majority,equal,0.4557823129251701,67,80,13.689212799072266
189,9,1,cosine,majority,equal,0.49324324324324326,73,75,13.580774545669556
190,0,1,cosine,majority,correlation,0.3581081081081081,53,95,13.423417806625366
191,1,1,cosine,majority,correlation,0.40816326530612246,60,87,13.549497365951538
192,2,1,cosine,majority,correlation,0.43243243243243246,64,84,13.392711877822876
193,3,1,cosine,majority,correlation,0.4689655172413793,68,77,13.142155170440674
194,4,1,cosine,majority,correlation,0.4489795918367347,66,81,13.253915548324585
195,5,1,cosine,majority,correlation,0.4557823129251701,67,80,13.532959461212158
196,6,1,cosine,majority,correlation,0.5100671140939598,76,73,13.454648494720459
197,7,1,cosine,majority,correlation,0.3945578231292517,58,89,13.472287654876709
198,8,1,cosine,majority,correlation,0.47619047619047616,70,77,13.065118074417114
199,9,1,cosine,majority,correlation,0.4797297297297297,71,77,13.53282880783081
200,0,1,cosine,majority,information_gain,0.3716216216216216,55,93,13.736368656158447
201,1,1,cosine,majority,information_gain,0.4557823129251701,67,80,13.330930948257446
202,2,1,cosine,majority,information_gain,0.4864864864864865,72,76,13.517361879348755
203,3,1,cosine,majority,information_gain,0.503448275862069,73,72,13.628075122833252
204,4,1,cosine,majority,information_gain,0.3945578231292517,58,89,13.018165349960327
205,5,1,cosine,majority,information_gain,0.47619047619047616,70,77,13.45448899269104
206,6,1,cosine,majority,information_gain,0.4899328859060403,73,76,13.67393183708191
207,7,1,cosine,majority,information_gain,0.43537414965986393,64,83,13.816335439682007
208,8,1,cosine,majority,information_gain,0.4897959183673469,72,75,13.45473313331604
209,9,1,cosine,majority,information_gain,0.44594594594594594,66,82,12.986625909805298
210,0,1,cosine,sheppard,equal,0.3581081081081081,53,95,13.612328052520752
211,1,1,cosine,sheppard,equal,0.43537414965986393,64,83,13.300531148910522
212,2,1,cosine,sheppard,equal,0.4594594594594595,68,80,13.597231388092041
213,3,1,cosine,sheppard,equal,0.46206896551724136,67,78,13.627714395523071
214,4,1,cosine,sheppard,equal,0.4217687074829932,62,85,13.221317529678345
215,5,1,cosine,sheppard,equal,0.4489795918367347,66,81,13.581605672836304
216,6,1,cosine,sheppard,equal,0.5033557046979866,75,74,13.783918619155884
217,7,1,cosine,sheppard,equal,0.4421768707482993,65,82,13.736977815628052
218,8,1,cosine,sheppard,equal,0.4557823129251701,67,80,14.002305030822754
219,9,1,cosine,sheppard,equal,0.49324324324324326,73,75,13.329679727554321
220,0,1,cosine,sheppard,correlation,0.3581081081081081,53,95,13.394973516464233
221,1,1,cosine,sheppard,correlation,0.40816326530612246,60,87,13.579784393310547
222,2,1,cosine,sheppard,correlation,0.43243243243243246,64,84,13.908114433288574
223,3,1,cosine,sheppard,correlation,0.4689655172413793,68,77,13.43985652923584
224,4,1,cosine,sheppard,correlation,0.4489795918367347,66,81,13.346050262451172
225,5,1,cosine,sheppard,correlation,0.4557823129251701,67,80,14.10008192062378
226,6,1,cosine,sheppard,correlation,0.5100671140939598,76,73,13.408519506454468
227,7,1,cosine,sheppard,correlation,0.3945578231292517,58,89,14.674686908721924
228,8,1,cosine,sheppard,correlation,0.47619047619047616,70,77,13.782918691635132
229,9,1,cosine,sheppard,correlation,0.4797297297297297,71,77,14.598539352416992
230,0,1,cosine,sheppard,information_gain,0.36486486486486486,54,94,13.949801921844482
231,1,1,cosine,sheppard,information_gain,0.4897959183673469,72,75,15.994579315185547
232,2,1,cosine,sheppard,information_gain,0.47297297297297297,70,78,14.68751573562622
233,3,1,cosine,sheppard,information_gain,0.4827586206896552,70,75,13.3418710231781
234,4,1,cosine,sheppard,information_gain,0.40816326530612246,60,87,14.329353094100952
235,5,1,cosine,sheppard,information_gain,0.47619047619047616,70,77,14.174203634262085
236,6,1,cosine,sheppard,information_gain,0.47651006711409394,71,78,13.435518503189087
237,7,1,cosine,sheppard,information_gain,0.4489795918367347,66,81,13.490239381790161
238,8,1,cosine,sheppard,information_gain,0.4897959183673469,72,75,16.05480146408081
239,9,1,cosine,sheppard,information_gain,0.49324324324324326,73,75,13.170020818710327
240,0,1,cosine,idw,equal,0.3581081081081081,53,95,13.373214960098267
241,1,1,cosine,idw,equal,0.43537414965986393,64,83,13.107588291168213
242,2,1,cosine,idw,equal,0.4594594594594595,68,80,13.513829946517944
243,3,1,cosine,idw,equal,0.46206896551724136,67,78,13.390780687332153
244,4,1,cosine,idw,equal,0.4217687074829932,62,85,13.310672044754028
245,5,1,cosine,idw,equal,0.4489795918367347,66,81,13.906452417373657
246,6,1,cosine,idw,equal,0.5033557046979866,75,74,13.466853618621826
247,7,1,cosine,idw,equal,0.4421768707482993,65,82,13.625232219696045
248,8,1,cosine,idw,equal,0.4557823129251701,67,80,13.404439449310303
249,9,1,cosine,idw,equal,0.49324324324324326,73,75,13.67207384109497
250,0,1,cosine,idw,correlation,0.3581081081081081,53,95,13.373185634613037
251,1,1,cosine,idw,correlation,0.40816326530612246,60,87,13.231019258499146
252,2,1,cosine,idw,correlation,0.43243243243243246,64,84,13.515796899795532
253,3,1,cosine,idw,correlation,0.4689655172413793,68,77,13.842866897583008
254,4,1,cosine,idw,correlation,0.4489795918367347,66,81,13.8439359664917
255,5,1,cosine,idw,correlation,0.4557823129251701,67,80,14.722938299179077
256,6,1,cosine,idw,correlation,0.5100671140939598,76,73,18.31301712989807
257,7,1,cosine,idw,correlation,0.3945578231292517,58,89,14.767686367034912
258,8,1,cosine,idw,correlation,0.47619047619047616,70,77,14.800183057785034
259,9,1,cosine,idw,correlation,0.4797297297297297,71,77,17.765126943588257
260,0,1,cosine,idw,information_gain,0.34459459459459457,51,97,14.534376621246338
261,1,1,cosine,idw,information_gain,0.47619047619047616,70,77,13.625181913375854
262,2,1,cosine,idw,information_gain,0.44594594594594594,66,82,17.073840856552124
263,3,1,cosine,idw,information_gain,0.46206896551724136,67,78,13.780262231826782
264,4,1,cosine,idw,information_gain,0.4421768707482993,65,82,13.734847068786621
265,5,1,cosine,idw,information_gain,0.4897959183673469,72,75,13.986342668533325
266,6,1,cosine,idw,information_gain,0.47651006711409394,71,78,13.906414031982422
267,7,1,cosine,idw,information_gain,0.48299319727891155,71,76,13.687643766403198
268,8,1,cosine,idw,information_gain,0.5102040816326531,75,72,14.281700372695923
269,9,1,cosine,idw,information_gain,0.44594594594594594,66,82,13.40546441078186
270,0,3,euclidean,majority,equal,0.42567567567567566,63,85,11.053720951080322
271,1,3,euclidean,majority,equal,0.4013605442176871,59,88,11.146366119384766
272,2,3,euclidean,majority,equal,0.4527027027027027,67,81,12.120206356048584
273,3,3,euclidean,majority,equal,0.46206896551724136,67,78,11.366086483001709
274,4,3,euclidean,majority,equal,0.4421768707482993,65,82,10.741234302520752
275,5,3,euclidean,majority,equal,0.4557823129251701,67,80,11.491061687469482
276,6,3,euclidean,majority,equal,0.4899328859060403,73,76,11.632860898971558
277,7,3,euclidean,majority,equal,0.43537414965986393,64,83,11.35271167755127
278,8,3,euclidean,majority,equal,0.5238095238095238,77,70,11.07804536819458
279,9,3,euclidean,majority,equal,0.4797297297297297,71,77,11.388509511947632
280,0,3,euclidean,majority,correlation,0.4189189189189189,62,86,13.185615301132202
281,1,3,euclidean,majority,correlation,0.3741496598639456,55,92,10.959927558898926
282,2,3,euclidean,majority,correlation,0.4391891891891892,65,83,11.004854917526245
283,3,3,euclidean,majority,correlation,0.4689655172413793,68,77,11.2109534740448
284,4,3,euclidean,majority,correlation,0.4489795918367347,66,81,10.9588782787323
285,5,3,euclidean,majority,correlation,0.4489795918367347,66,81,11.539048910140991
286,6,3,euclidean,majority,correlation,0.5033557046979866,75,74,12.057645559310913
287,7,3,euclidean,majority,correlation,0.43537414965986393,64,83,11.053698301315308
288,8,3,euclidean,majority,correlation,0.54421768707483,80,67,11.679676532745361
289,9,3,euclidean,majority,correlation,0.46621621621621623,69,79,11.541236162185669
290,0,3,euclidean,majority,information_gain,0.40540540540540543,60,88,12.29207730293274
291,1,3,euclidean,majority,information_gain,0.46938775510204084,69,78,12.574148893356323
292,2,3,euclidean,majority,information_gain,0.42567567567567566,63,85,15.036441564559937
293,3,3,euclidean,majority,information_gain,0.47586206896551725,69,76,11.06926441192627
294,4,3,euclidean,majority,information_gain,0.4217687074829932,62,85,12.089713096618652
295,5,3,euclidean,majority,information_gain,0.46258503401360546,68,79,14.107722997665405
296,6,3,euclidean,majority,information_gain,0.436241610738255,65,84,17.442641019821167
297,7,3,euclidean,majority,information_gain,0.3877551020408163,57,90,14.613785982131958
298,8,3,euclidean,majority,information_gain,0.47619047619047616,70,77,14.840644598007202
299,9,3,euclidean,majority,information_gain,0.43243243243243246,64,84,30.919612646102905
300,0,3,euclidean,sheppard,equal,0.4189189189189189,62,86,18.847869634628296
301,1,3,euclidean,sheppard,equal,0.40816326530612246,60,87,22.33708381652832
302,2,3,euclidean,sheppard,equal,0.44594594594594594,66,82,16.497999906539917
303,3,3,euclidean,sheppard,equal,0.47586206896551725,69,76,25.300002336502075
304,4,3,euclidean,sheppard,equal,0.43537414965986393,64,83,16.63299798965454
305,5,3,euclidean,sheppard,equal,0.4557823129251701,67,80,25.9835422039032
306,6,3,euclidean,sheppard,equal,0.48322147651006714,72,77,19.583999395370483
307,7,3,euclidean,sheppard,equal,0.4421768707482993,65,82,28.410004138946533
308,8,3,euclidean,sheppard,equal,0.5238095238095238,77,70,21.642305374145508
309,9,3,euclidean,sheppard,equal,0.46621621621621623,69,79,21.33099341392517
310,0,3,euclidean,sheppard,correlation,0.4189189189189189,62,86,21.42000913619995
311,1,3,euclidean,sheppard,correlation,0.3741496598639456,55,92,17.459001064300537
312,2,3,euclidean,sheppard,correlation,0.4391891891891892,65,83,12.300999164581299
313,3,3,euclidean,sheppard,correlation,0.4689655172413793,68,77,18.041041612625122
314,4,3,euclidean,sheppard,correlation,0.4489795918367347,66,81,15.74447751045227
315,5,3,euclidean,sheppard,correlation,0.4489795918367347,66,81,18.00202703475952
316,6,3,euclidean,sheppard,correlation,0.5033557046979866,75,74,15.31303071975708
317,7,3,euclidean,sheppard,correlation,0.43537414965986393,64,83,12.385963439941406
318,8,3,euclidean,sheppard,correlation,0.54421768707483,80,67,17.2610080242157
319,9,3,euclidean,sheppard,correlation,0.46621621621621623,69,79,12.301951885223389
320,0,3,euclidean,sheppard,information_gain,0.4527027027027027,67,81,12.446970224380493
321,1,3,euclidean,sheppard,information_gain,0.43537414965986393,64,83,17.355966091156006
322,2,3,euclidean,sheppard,information_gain,0.44594594594594594,66,82,13.093024253845215
323,3,3,euclidean,sheppard,information_gain,0.5310344827586206,77,68,12.36300277709961
324,4,3,euclidean,sheppard,information_gain,0.43537414965986393,64,83,16.29000449180603
325,5,3,euclidean,sheppard,information_gain,0.46938775510204084,69,78,14.237675428390503
326,6,3,euclidean,sheppard,information_gain,0.46308724832214765,69,80,12.304999351501465
327,7,3,euclidean,sheppard,information_gain,0.4013605442176871,59,88,16.301968336105347
328,8,3,euclidean,sheppard,information_gain,0.4897959183673469,72,75,14.025003671646118
329,9,3,euclidean,sheppard,information_gain,0.4391891891891892,65,83,12.85500431060791
330,0,3,euclidean,idw,equal,0.40540540540540543,60,88,16.941038370132446
331,1,3,euclidean,idw,equal,0.41496598639455784,61,86,18.94571566581726
332,2,3,euclidean,idw,equal,0.4527027027027027,67,81,14.851032972335815
333,3,3,euclidean,idw,equal,0.4827586206896552,70,75,19.27095603942871
334,4,3,euclidean,idw,equal,0.4421768707482993,65,82,12.807205438613892
335,5,3,euclidean,idw,equal,0.4557823129251701,67,80,23.018993616104126
336,6,3,euclidean,idw,equal,0.47651006711409394,71,78,16.40351390838623
337,7,3,euclidean,idw,equal,0.4421768707482993,65,82,15.18303394317627
338,8,3,euclidean,idw,equal,0.5102040816326531,75,72,15.464962005615234
339,9,3,euclidean,idw,equal,0.4864864864864865,72,76,12.662999629974365
340,0,3,euclidean,idw,correlation,0.40540540540540543,60,88,13.613004922866821
341,1,3,euclidean,idw,correlation,0.38095238095238093,56,91,17.638004064559937
342,2,3,euclidean,idw,correlation,0.4391891891891892,65,83,14.897032737731934
343,3,3,euclidean,idw,correlation,0.4827586206896552,70,75,13.830912828445435
344,4,3,euclidean,idw,correlation,0.46258503401360546,68,79,17.727779150009155
345,5,3,euclidean,idw,correlation,0.4557823129251701,67,80,12.611000537872314
346,6,3,euclidean,idw,correlation,0.4899328859060403,73,76,13.62299394607544
347,7,3,euclidean,idw,correlation,0.42857142857142855,63,84,16.571717977523804
348,8,3,euclidean,idw,correlation,0.5170068027210885,76,71,12.436998844146729
349,9,3,euclidean,idw,correlation,0.49324324324324326,73,75,12.782004594802856
350,0,3,euclidean,idw,information_gain,0.44594594594594594,66,82,17.879281044006348
351,1,3,euclidean,idw,information_gain,0.4217687074829932,62,85,12.143910884857178
352,2,3,euclidean,idw,information_gain,0.46621621621621623,69,79,12.187497854232788
353,3,3,euclidean,idw,information_gain,0.47586206896551725,69,76,20.958780765533447
